Date,Ticker,Close,Daily_Return
2024-10-09,AAPL,227.8321075439453,0.01669838287187364
2024-10-10,AAPL,227.3358154296875,-0.0021783238526293935
2024-10-11,AAPL,225.85690307617188,-0.006505408532836432
2024-10-14,AAPL,229.57901000976562,0.016479934342934044
2024-10-15,AAPL,232.1100311279297,0.011024619010494119
2024-10-16,AAPL,230.05543518066406,-0.008851818843336523
2024-10-17,AAPL,230.4226837158203,0.0015963480057223922
2024-10-18,AAPL,233.25146484375,0.012276487203049857
2024-10-21,AAPL,234.72047424316406,0.006297964303881631
2024-10-22,AAPL,234.1051025390625,-0.002621721458623383
2024-10-23,AAPL,229.0430145263672,-0.02162314258763609
2024-10-24,AAPL,228.8544464111328,-0.0008232869080260219
2024-10-25,AAPL,229.68820190429688,0.0036431692992595632
2024-10-28,AAPL,231.66339111328125,0.008599436943685035
2024-10-29,AAPL,231.931396484375,0.001156874074085712
2024-10-30,AAPL,228.387939453125,-0.015278039476163463
2024-10-31,AAPL,224.2291259765625,-0.01820942684854887
2024-11-01,AAPL,221.25143432617188,-0.013279682723741582
2024-11-04,AAPL,220.3581085205078,-0.0040376045849588316
2024-11-05,AAPL,221.7873992919922,0.006486218188568982
2024-11-06,AAPL,221.06283569335938,-0.0032669286034545664
2024-11-07,AAPL,225.7874298095703,0.021372177287929617
2024-11-08,AAPL,225.51913452148438,-0.0011882649459813432
2024-11-11,AAPL,222.80645751953125,-0.012028589093821207
2024-11-12,AAPL,222.80645751953125,0.0
2024-11-13,AAPL,223.69081115722656,0.003969156224378212
2024-11-14,AAPL,226.77113342285156,0.01377044613361389
2024-11-15,AAPL,223.5715789794922,-0.014109178690716706
2024-11-18,AAPL,226.57241821289062,0.01342227508118854
2024-11-19,AAPL,226.8307647705078,0.0011402383381653447
2024-11-20,AAPL,227.5461883544922,0.00315399714279585
2024-11-21,AAPL,227.0692596435547,-0.002095964403475259
2024-11-22,AAPL,228.41065979003906,0.005907449333256487
2024-11-25,AAPL,231.39163208007812,0.013050933317995117
2024-11-26,AAPL,233.56771850585938,0.00940434364985232
2024-11-27,AAPL,233.43853759765625,-0.0005530768936284902
2024-11-29,AAPL,235.8233184814453,0.010215883411244464
2024-12-02,AAPL,238.06895446777344,0.009522535772919394
2024-12-03,AAPL,241.10952758789062,0.0127718170011486
2024-12-04,AAPL,241.4672393798828,0.001483607037725987
2024-12-05,AAPL,241.49705505371094,0.00012347709736815204
2024-12-06,AAPL,241.29832458496094,-0.0008229105266140957
2024-12-09,AAPL,245.1835174560547,0.01610120119058589
2024-12-10,AAPL,246.19705200195312,0.00413377928669334
2024-12-11,AAPL,244.92515563964844,-0.005166172185906537
2024-12-12,AAPL,246.3858184814453,0.005963710987473725
2024-12-13,AAPL,246.55474853515625,0.000685632211919085
2024-12-16,AAPL,249.44627380371094,0.011727720864164848
2024-12-17,AAPL,251.87078857421875,0.009719587041880029
2024-12-18,AAPL,246.4752655029297,-0.02142178972731157
2024-12-19,AAPL,248.20420837402344,0.0070146708943221725
2024-12-20,AAPL,252.87437438964844,0.01881582123937009
2024-12-23,AAPL,253.64942932128906,0.003064980125057515
2024-12-24,AAPL,256.5608825683594,0.011478256642881934
2024-12-26,AAPL,257.3756103515625,0.003175572889550171
2024-12-27,AAPL,253.96739196777344,-0.013242196411437757
2024-12-30,AAPL,250.59890747070312,-0.013263452725055913
2024-12-31,AAPL,248.83021545410156,-0.00705786004597142
2025-01-02,AAPL,242.3019256591797,-0.02623592067791325
2025-01-03,AAPL,241.81503295898438,-0.0020094462677947567
2025-01-06,AAPL,243.44461059570312,0.006738942640489798
2025-01-07,AAPL,240.67234802246094,-0.011387652273174287
2025-01-08,AAPL,241.15921020507812,0.0020229253032912897
2025-01-10,AAPL,235.34637451171875,-0.024103726697463634
2025-01-13,AAPL,232.9119110107422,-0.01034417252455
2025-01-14,AAPL,231.79901123046875,-0.0047782003738834344
2025-01-15,AAPL,236.35987854003906,0.019675956706457276
2025-01-16,AAPL,226.81088256835938,-0.04040024064431946
2025-01-17,AAPL,228.51995849609375,0.007535246582444088
2025-01-21,AAPL,221.22657775878906,-0.03191572755965366
2025-01-22,AAPL,222.40902709960938,0.005344969636105645
2025-01-23,AAPL,222.24008178710938,-0.0007596153569087161
2025-01-24,AAPL,221.3656768798828,-0.003934505873986249
2025-01-27,AAPL,228.4007568359375,0.03178035572277116
2025-01-28,AAPL,236.74740600585938,0.03654387702365347
2025-01-29,AAPL,237.84042358398438,0.004616809098630492
2025-01-30,AAPL,236.08164978027344,-0.007394764006926291
2025-01-31,AAPL,234.5017547607422,-0.0066921551124439205
2025-02-03,AAPL,226.56246948242188,-0.033855973855805965
2025-02-04,AAPL,231.32208251953125,0.02100795002801048
2025-02-05,AAPL,230.99417114257812,-0.0014175532806101065
2025-02-06,AAPL,231.73941040039062,0.0032262253810400043
2025-02-07,AAPL,226.18490600585938,-0.023968751732536098
2025-02-10,AAPL,226.45346069335938,0.0011873236470210102
2025-02-11,AAPL,231.3973388671875,0.021831762511779873
2025-02-12,AAPL,235.62501525878906,0.018270203159199028
2025-02-13,AAPL,240.26052856445312,0.019673264744716645
2025-02-14,AAPL,243.3143768310547,0.012710570000191712
2025-02-18,AAPL,243.18508911132812,-0.0005313607909668283
2025-02-19,AAPL,243.5829620361328,0.001636090955488445
2025-02-20,AAPL,244.5379180908203,0.003920455054429617
2025-02-21,AAPL,244.2593994140625,-0.00113895905768846
2025-02-24,AAPL,245.80125427246094,0.0063123665336812795
2025-02-25,AAPL,245.74154663085938,-0.00024291023973121995
2025-02-26,AAPL,239.09666442871094,-0.027040125258632197
2025-02-27,AAPL,236.05276489257812,-0.012730832290805072
2025-02-28,AAPL,240.56887817382812,0.019131795737724833
2025-03-03,AAPL,236.77890014648438,-0.015754232451486216
2025-03-04,AAPL,234.68994140625,-0.008822402413990571
2025-03-05,AAPL,234.50094604492188,-0.0008052980890261852
2025-03-06,AAPL,234.0930938720703,-0.0017392346586670993
2025-03-07,AAPL,237.81346130371094,0.015892683419673093
2025-03-10,AAPL,226.2843780517578,-0.04847952335729799
2025-03-11,AAPL,219.6792755126953,-0.029189388131564797
2025-03-12,AAPL,215.83953857421875,-0.017478831034539954
2025-03-13,AAPL,208.57794189453125,-0.03364349612520379
2025-03-14,AAPL,212.367919921875,0.018170560093359045
2025-03-17,AAPL,212.87521362304688,0.002388749211079011
2025-03-18,AAPL,211.5720977783203,-0.006121501054763834
2025-03-19,AAPL,214.1086883544922,0.011989249068323105
2025-03-20,AAPL,212.97470092773438,-0.005296316723403138
2025-03-21,AAPL,217.12277221679688,0.019476826454002172
2025-03-24,AAPL,219.56983947753906,0.011270431174758455
2025-03-25,AAPL,222.57398986816406,0.013681981085258865
2025-03-26,AAPL,220.36563110351562,-0.009921908512115496
2025-03-27,AAPL,222.67344665527344,0.010472665543175053
2025-03-28,AAPL,216.7547149658203,-0.026580320996315576
2025-03-31,AAPL,220.9624786376953,0.019412558903452393
2025-04-01,AAPL,222.01690673828125,0.004771978062007687
2025-04-02,AAPL,222.71322631835938,0.00313633583274342
2025-04-03,AAPL,202.12205505371094,-0.09245598748236983
2025-04-04,AAPL,187.389892578125,-0.07288745640188099
2025-04-07,AAPL,180.50625610351562,-0.03673429969943287
2025-04-08,AAPL,171.5137481689453,-0.04981826186352978
2025-04-09,AAPL,197.8048553466797,0.15328862822026945
2025-04-10,AAPL,189.41915893554688,-0.04239378450258846
2025-04-11,AAPL,197.1085205078125,0.040594423581418404
2025-04-14,AAPL,201.45555114746094,0.022053996592583225
2025-04-15,AAPL,201.07754516601562,-0.0018763741147476143
2025-04-16,AAPL,193.24893188476562,-0.038933304436288285
2025-04-17,AAPL,195.94467163085938,0.013949571259215032
2025-04-21,AAPL,192.14474487304688,-0.019392855780080542
2025-04-22,AAPL,198.690185546875,0.0340651558186138
2025-04-23,AAPL,203.5246124267578,0.024331483040173962
2025-04-24,AAPL,207.27481079101562,0.018426264615083898
2025-04-25,AAPL,208.18002319335938,0.0043672089188706575
2025-04-28,AAPL,209.0355224609375,0.004109420560413302
2025-04-29,AAPL,210.09988403320312,0.005091773683894019
2025-04-30,AAPL,211.3831024169922,0.006107658696214546
2025-05-01,AAPL,212.19879150390625,0.003858818787250806
2025-05-02,AAPL,204.27069091796875,-0.03736166699984034
2025-05-05,AAPL,197.8446502685547,-0.031458456524213974
2025-05-06,AAPL,197.46661376953125,-0.0019107744308995978
2025-05-07,AAPL,195.21849060058594,-0.011384826660212899
2025-05-08,AAPL,196.45199584960938,0.0063185881892058315
2025-05-09,AAPL,197.4865264892578,0.005266073450536091
2025-05-12,AAPL,209.95704650878906,0.0631461813685279
2025-05-13,AAPL,212.08859252929688,0.010152295700247338
2025-05-14,AAPL,211.490966796875,-0.0028178117705190964
2025-05-15,AAPL,210.61444091796875,-0.0041445074093784395
2025-05-16,AAPL,210.42518615722656,-0.0008985839713426813
2025-05-19,AAPL,207.95498657226562,-0.011739087083973088
2025-05-20,AAPL,206.04258728027344,-0.00919621752531341
2025-05-21,AAPL,201.2914276123047,-0.02305911477177236
2025-05-22,AAPL,200.5643310546875,-0.0036121585814256063
2025-05-23,AAPL,194.49839782714844,-0.030244327072718957
2025-05-27,AAPL,199.4188690185547,0.02529826078968056
2025-05-28,AAPL,199.62802124023438,0.001048808584207972
2025-05-29,AAPL,199.15988159179688,-0.0023450598043754933
2025-05-30,AAPL,200.05633544921875,0.0045011768949494435
2025-06-02,AAPL,200.90296936035156,0.004231977503895257
2025-06-03,AAPL,202.46678161621094,0.007783918081640806
2025-06-04,AAPL,202.01853942871094,-0.002213904838719083
2025-06-05,AAPL,199.8372039794922,-0.010797699336839828
2025-06-06,AAPL,203.1142120361328,0.016398388244948325
2025-06-09,AAPL,200.65396118164062,-0.012112647509148866
2025-06-10,AAPL,201.869140625,0.006056094961710334
2025-06-11,AAPL,197.99452209472656,-0.01919371389939728
2025-06-12,AAPL,198.41285705566406,0.002112861287835832
2025-06-13,AAPL,195.6737060546875,-0.013805310006740679
2025-06-16,AAPL,197.63592529296875,0.010028016936178608
2025-06-17,AAPL,194.86692810058594,-0.014010596445348411
2025-06-18,AAPL,195.80320739746094,0.004804711122616601
2025-06-20,AAPL,200.20574951171875,0.022484525012509637
2025-06-23,AAPL,200.70376586914062,0.0024875227541492073
2025-06-24,AAPL,199.5084991455078,-0.005955377660487593
2025-06-25,AAPL,200.76351928710938,0.006290559785556926
2025-06-26,AAPL,200.20574951171875,-0.0027782426676480343
2025-06-27,AAPL,200.28543090820312,0.0003979975434207361
2025-06-30,AAPL,204.3592529296875,0.02034008166750545
2025-07-01,AAPL,206.99879455566406,0.01291618357444646
2025-07-02,AAPL,211.6005401611328,0.02223078455769123
2025-07-03,AAPL,212.70614624023438,0.005224968132215846
2025-07-07,AAPL,209.120361328125,-0.016857928064098027
2025-07-08,AAPL,209.1801300048828,0.0002858099344236198
2025-07-09,AAPL,210.3056640625,0.005380692982602575
2025-07-10,AAPL,211.57066345214844,0.00601505145040937
2025-07-11,AAPL,210.32559204101562,-0.005884896283904761
2025-07-14,AAPL,207.79563903808594,-0.012028745424552567
2025-07-15,AAPL,208.28369140625,0.002348713237791289
2025-07-16,AAPL,209.3295440673828,0.005021289252517214
2025-07-17,AAPL,209.1901092529297,-0.0006661019354642361
2025-07-18,AAPL,210.3455047607422,0.005523184207602894
2025-07-21,AAPL,211.640380859375,0.00615594851958301
2025-07-22,AAPL,213.55279541015625,0.009036151527491043
2025-07-23,AAPL,213.30377197265625,-0.0011660977652936388
2025-07-24,AAPL,212.9153289794922,-0.0018210788753133533
2025-07-25,AAPL,213.03485107421875,0.0005613597447371443
2025-07-28,AAPL,213.20416259765625,0.0007947597427544473
2025-07-29,AAPL,210.43515014648438,-0.012987609704400382
2025-07-30,AAPL,208.2239227294922,-0.010507880529716407
2025-07-31,AAPL,206.74978637695312,-0.007079572477626139
2025-08-01,AAPL,201.58029174804688,-0.025003627425670194
2025-08-04,AAPL,202.5464630126953,0.004792984751981866
2025-08-05,AAPL,202.11814880371094,-0.0021146466969286237
2025-08-06,AAPL,212.40733337402344,0.05090678215297206
2025-08-07,AAPL,219.16053771972656,0.03179364967503995
2025-08-08,AAPL,228.4437255859375,0.04235793525056386
2025-08-11,AAPL,226.5391082763672,-0.008337358816422502
2025-08-12,AAPL,229.0021209716797,0.010872350977508605
2025-08-13,AAPL,232.6717529296875,0.01602444528652036
2025-08-14,AAPL,232.12330627441406,-0.0023571690519698096
2025-08-15,AAPL,230.9366455078125,-0.005112200001143763
2025-08-18,AAPL,230.23861694335938,-0.0030225976605757765
2025-08-19,AAPL,229.90956115722656,-0.0014291945916864446
2025-08-20,AAPL,225.3723907470703,-0.019734587754066668
2025-08-21,AAPL,224.26551818847656,-0.004911305040181113
2025-08-22,AAPL,227.11746215820312,0.01271681885277487
2025-08-25,AAPL,226.5191650390625,-0.0026343069945183872
2025-08-26,AAPL,228.6630859375,0.00946463359101557
2025-08-27,AAPL,229.8397674560547,0.005145918125483151
2025-08-28,AAPL,231.9039306640625,0.008980879291928812
2025-08-29,AAPL,231.485107421875,-0.0018060204541949787
2025-09-02,AAPL,229.0719451904297,-0.01042469754672981
2025-09-03,AAPL,237.79725646972656,0.038089829254487784
2025-09-04,AAPL,239.1035614013672,0.005493355773038333
2025-09-05,AAPL,239.0137939453125,-0.000375433370914946
2025-09-08,AAPL,237.2089080810547,-0.0075513878695669945
2025-09-09,AAPL,233.68887329101562,-0.014839387013392713
2025-09-10,AAPL,226.1501922607422,-0.032259477843797124
2025-09-11,AAPL,229.3810577392578,0.014286370691166894
2025-09-12,AAPL,233.40968322753906,0.01756302603182114
2025-09-15,AAPL,236.0322265625,0.011235794928029508
2025-09-16,AAPL,237.4781494140625,0.006125955224930424
2025-09-17,AAPL,238.3157958984375,0.003527257082143187
2025-09-18,AAPL,237.2089080810547,-0.004644626316983702
2025-09-19,AAPL,244.8074188232422,0.03203299068174581
2025-09-22,AAPL,255.35755920410156,0.04309567263758818
2025-09-23,AAPL,253.71221923828125,-0.006443278871197333
2025-09-24,AAPL,251.59820556640625,-0.008332328960039437
2025-09-25,AAPL,256.14532470703125,0.018072939472633998
2025-09-26,AAPL,254.73931884765625,-0.0054890943685314
2025-09-29,AAPL,253.71221923828125,-0.004031963397017835
2025-09-30,AAPL,253.9116668701172,0.0007861175643599783
2025-10-01,AAPL,254.72933959960938,0.0032203038937570483
2025-10-02,AAPL,256.40460205078125,0.006576637201686664
2025-10-03,AAPL,257.2920837402344,0.0034612549164674267
2025-10-06,AAPL,255.9658660888672,-0.00515452178741016
2025-10-07,AAPL,255.75643920898438,-0.0008181828424345117
2025-10-08,AAPL,257.33197021484375,0.00616027893855664
2025-10-09,AAPL,253.32330322265625,-0.015577803989301087
2025-10-10,AAPL,244.57806396484375,-0.03452204809648307
2025-10-13,AAPL,246.96133422851562,0.009744415443628807
2025-10-14,AAPL,247.07101440429688,0.0004441188177246591
2025-10-15,AAPL,248.63656616210938,0.006336444449330347
2025-10-16,AAPL,246.7519073486328,-0.007579974428410408
2025-10-17,AAPL,251.5782470703125,0.01955948293789933
2025-10-20,AAPL,261.50018310546875,0.039438767662544505
2025-10-21,AAPL,262.0286865234375,0.002021044160246621
2025-10-22,AAPL,257.72088623046875,-0.01644018580608131
2025-10-23,AAPL,258.84765625,0.004372055505519334
2025-10-24,AAPL,262.07855224609375,0.012481843733494369
2025-10-27,AAPL,268.0516662597656,0.022791311850895335
2025-10-28,AAPL,268.2411193847656,0.0007067783895675639
2025-10-29,AAPL,268.93914794921875,0.0026022429598195895
2025-10-30,AAPL,270.63433837890625,0.006303249053230431
2025-10-31,AAPL,269.6072692871094,-0.0037950435186790976
2025-11-03,AAPL,268.29095458984375,-0.004882341269010326
2025-11-04,AAPL,269.2781982421875,0.0036797500454424092
2025-11-05,AAPL,269.3779296875,0.00037036583712879434
2025-11-06,AAPL,269.0089416503906,-0.0013697782796735503
2025-11-07,AAPL,267.7126159667969,-0.004818894404181151
2025-11-10,AAPL,268.93035888671875,0.00454869456011342
2025-11-11,AAPL,274.73956298828125,0.02160114657791201
2025-11-12,AAPL,272.9628601074219,-0.006466862149501096
2025-11-13,AAPL,272.44384765625,-0.0019014031834500011
2025-11-14,AAPL,271.9048156738281,-0.00197850671637112
2025-11-17,AAPL,266.9639892578125,-0.018171161859606544
2025-11-18,AAPL,266.9440612792969,-7.464669137968727e-05
2025-11-19,AAPL,268.06195068359375,0.0041877290655560895
2025-11-20,AAPL,265.7562561035156,-0.008601349703672212
2025-11-21,AAPL,270.98651123046875,0.019680647235321702
2025-11-24,AAPL,275.4083251953125,0.016317468883471742
2025-11-25,AAPL,276.4563903808594,0.003805495657415614
2025-11-26,AAPL,277.0352783203125,0.002093957526739132
2025-11-28,AAPL,278.3328857421875,0.0046839067924580036
2025-12-01,AAPL,282.57501220703125,0.01524119743713337
2025-12-02,AAPL,285.6592712402344,0.010914832876105063
2025-12-03,AAPL,283.623046875,-0.007128157809805358
2025-12-04,AAPL,280.179443359375,-0.012141479874668626
2025-12-05,AAPL,278.26300048828125,-0.006840055245008081
2025-12-08,AAPL,277.3746643066406,-0.003192433705098474
2025-12-09,AAPL,276.66595458984375,-0.002555062909471051
2025-12-10,AAPL,278.26300048828125,0.005772469911612843
2025-12-11,AAPL,277.514404296875,-0.002690246960942222
2025-12-12,AAPL,277.7639465332031,0.0008992046267306542
2025-12-15,AAPL,273.6016540527344,-0.01498499906996098
2025-12-16,AAPL,274.1007385253906,0.0018241281266524467
2025-12-17,AAPL,271.33587646484375,-0.010087028861802017
2025-12-18,AAPL,271.68524169921875,0.001287574790797219
2025-12-19,AAPL,273.1625061035156,0.005437411303821804
2025-12-22,AAPL,270.4674987792969,-0.009865948891234266
2025-12-23,AAPL,271.85491943359375,0.005129713035979311
2025-12-24,AAPL,273.3022155761719,0.005323781322749355
2025-12-26,AAPL,272.8929748535156,-0.0014973926274014504
2025-12-29,AAPL,273.2523498535156,0.001316908213532919
2025-12-30,AAPL,272.5735778808594,-0.0024840480713893553
2025-12-31,AAPL,271.3558349609375,-0.00446757506501283
2026-01-02,AAPL,270.5074157714844,-0.003126592761770741
2026-01-05,AAPL,266.7643737792969,-0.013837114156417418
2026-01-06,AAPL,261.8734436035156,-0.018334270451824564
2026-01-07,AAPL,259.8471984863281,-0.007737497507594893
2026-01-08,AAPL,258.55963134765625,-0.004955093401707855
2026-01-09,AAPL,258.8890075683594,0.0012738888084979916
2026-01-12,AAPL,259.76739501953125,0.0033929113461488303
2026-01-13,AAPL,260.5658874511719,0.003073874731586601
2026-01-14,AAPL,259.4779052734375,-0.004175458991876879
2026-01-15,AAPL,257.73114013671875,-0.0067318453757286845
2026-01-16,AAPL,255.05613708496094,-0.0103790448074641
2026-01-20,AAPL,246.2425079345703,-0.03455564430294322
2026-01-21,AAPL,247.1907501220703,0.0038508468560267684
2026-01-22,AAPL,247.8894500732422,0.002826561879143208
2026-01-23,AAPL,247.58001708984375,-0.0012482700788880585
2026-01-26,AAPL,254.9363555908203,0.0297129735567756
2026-01-27,AAPL,257.791015625,0.011197539980376536
2026-01-28,AAPL,255.96446228027344,-0.007085403423770176
2026-01-29,AAPL,257.801025390625,0.007175070687510443
2026-01-30,AAPL,258.9988098144531,0.0046461584937966816
2026-02-02,AAPL,269.5093078613281,0.04058126002356821
2026-02-03,AAPL,268.98028564453125,-0.0019629088916998105
2026-02-04,AAPL,275.97723388671875,0.02601286642781786
2026-02-05,AAPL,275.3983459472656,-0.002097593092373451
2026-02-06,AAPL,277.6042175292969,0.008009748840153375
2026-02-09,AAPL,274.3672180175781,-0.01166048390953256
2026-02-10,AAPL,273.4280700683594,-0.003422959769044165
2026-02-11,AAPL,275.24639892578125,0.006650117732854843
2026-02-12,AAPL,261.4891052246094,-0.04998173910671744
2026-02-13,AAPL,255.5445556640625,-0.022733450234726726
2026-02-17,AAPL,263.6371154785156,0.03166790148756515
2026-02-18,AAPL,264.106689453125,0.0017811375828364895
2026-02-19,AAPL,260.3401184082031,-0.014261551090285374
2026-02-20,AAPL,264.3364562988281,0.015350449692731916
2026-02-23,AAPL,265.9349670410156,0.006047257970275721
2026-02-24,AAPL,271.8895263671875,0.02239103564464129
2026-02-25,AAPL,273.97760009765625,0.007679860855135612
2026-02-26,AAPL,272.6987609863281,-0.0046676776162442035
2026-02-27,AAPL,263.93682861328125,-0.03213044438249635
2026-03-02,AAPL,264.476318359375,0.0020440108677830526
2026-03-03,AAPL,263.5072326660156,-0.003664168116717992
2026-03-04,AAPL,262.2783508300781,-0.0046635601744375865
2026-03-05,AAPL,260.0504150390625,-0.008494547048829904
2026-03-06,AAPL,257.2229919433594,-0.010872595974432131
2026-03-09,AAPL,259.6407775878906,0.009399570490431275
2026-03-10,AAPL,260.58990478515625,0.0036555398041986376
2026-03-11,AAPL,260.5699157714844,-7.670678451010549e-05
2026-03-12,AAPL,255.52456665039062,-0.01936274610273292
2026-03-13,AAPL,249.8897705078125,-0.022051876328148423
2026-03-16,AAPL,252.58729553222656,0.010794859745288043
2026-03-17,AAPL,253.99598693847656,0.005577047742174601
2026-03-18,AAPL,249.70994567871094,-0.01687444479508171
2026-03-19,AAPL,248.73085021972656,-0.003920930967820313
2026-03-20,AAPL,247.76173400878906,-0.0038962445152316283
2026-03-23,AAPL,251.25851440429688,0.014113480475494988
2026-03-24,AAPL,251.4083709716797,0.0005964238375686381
2026-03-25,AAPL,252.38746643066406,0.0038944425565474727
2026-03-26,AAPL,252.6572265625,0.0010688333127273353
2026-03-27,AAPL,248.57098388671875,-0.016173068672430957
2026-03-30,AAPL,246.40298461914062,-0.008721851736991693
2026-03-31,AAPL,253.55638122558594,0.029031290418426448
2026-04-01,AAPL,255.3946990966797,0.007250134515282447
2026-04-02,AAPL,255.68443298339844,0.0011344553655323608
2026-04-06,AAPL,258.6217041015625,0.011487876222620041
2026-04-07,AAPL,253.26666259765625,-0.0207060792616357
2026-04-08,AAPL,258.66168212890625,0.021301735790709264
2026-04-09,AAPL,260.2502136230469,0.006141348347641795
2026-04-10,AAPL,260.240234375,-3.834482173115106e-05
2026-04-13,AAPL,258.96142578125,-0.004913954203973225
2026-04-14,AAPL,258.59173583984375,-0.00142758690909639
2026-04-15,AAPL,266.18475341796875,0.02936295529114541
2026-04-16,AAPL,263.15753173828125,-0.011372633634406881
2026-04-17,AAPL,269.98126220703125,0.02593021154924191
2026-04-20,AAPL,272.79864501953125,0.010435475371396441
2026-04-21,AAPL,265.9250183105469,-0.025196703995697067
2026-04-22,AAPL,272.9185791015625,0.026298995241013978
2026-04-23,AAPL,273.1783142089844,0.0009516944880663125
2026-04-24,AAPL,270.81048583984375,-0.008667702544387201
2026-04-27,AAPL,267.3636474609375,-0.012727861582674027
2026-04-28,AAPL,270.4608154296875,0.011584102768505522
2026-04-29,AAPL,269.92132568359375,-0.001994705758897597
2026-04-30,AAPL,271.1002502441406,0.004367659937802859
2026-05-01,AAPL,279.88214111328125,0.03239351812191993
2026-05-04,AAPL,276.5751647949219,-0.011815603186417278
2026-05-05,AAPL,283.9184265136719,0.026550690927708454
2026-05-06,AAPL,287.245361328125,0.011717924952267644
2026-05-07,AAPL,287.1754150390625,-0.00024350711440246364
2026-05-08,AAPL,293.0500183105469,0.020456497888878378
2026-05-11,AAPL,292.67999267578125,-0.0012626705737772692
2026-05-12,AAPL,294.79998779296875,0.007243389265544797
2026-05-13,AAPL,298.8699951171875,0.013805995565634221
2026-05-14,AAPL,298.2099914550781,-0.00220833028705536
2026-05-15,AAPL,300.2300109863281,0.0067738157309671365
2026-05-18,AAPL,297.8399963378906,-0.007960612067346995
2026-05-19,AAPL,298.9700012207031,0.003793999787491842
2026-05-20,AAPL,302.25,0.0109709963070026
2026-05-21,AAPL,304.989990234375,0.009065310949131433
2026-05-22,AAPL,308.82000732421875,0.012557845216167651
2026-05-26,AAPL,308.3299865722656,-0.001586751960143129
